"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2013","2013",637,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2014","2014",635,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2015","2015",723,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2016","2016",724,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2017","2017",759,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2018","2018",703,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2019","2019",662,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y45-64","45-64 anni","4","licenza di scuola media","2020","2020",650,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2010","2010",37.1,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2011","2011",37.6,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2012","2012",36.1,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2013","2013",35,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2014","2014",37.1,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2015","2015",35.9,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2016","2016",36.6,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2017","2017",35.7,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2018","2018",34.6,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2019","2019",35.3,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","4","licenza di scuola media","2020","2020",33.8,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","7","diploma","2010","2010",39.6,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","7","diploma","2011","2011",39.3,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","7","diploma","2012","2012",39.2,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","7","diploma","2013","2013",38,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","7","diploma","2014","2014",38.5,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","7","diploma","2015","2015",40.4,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","7","diploma","2016","2016",39.3,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","7","diploma","2017","2017",39.6,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","7","diploma","2018","2018",34.3,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","7","diploma","2019","2019",37.1,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","7","diploma","2020","2020",36.4,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2010","2010",21.1,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2011","2011",25.8,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2012","2012",24.7,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2013","2013",20,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2014","2014",22,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2015","2015",24.7,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2016","2016",27.2,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2017","2017",24,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2018","2018",23.5,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",22.4,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",21.4,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2010","2010",40.4,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2011","2011",34.9,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2012","2012",35.4,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2013","2013",38.7,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2014","2014",38.9,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2015","2015",35.1,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2016","2016",38.7,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2017","2017",36.7,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2018","2018",40.1,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",40.5,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",40.1,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2010","2010",69,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2011","2011",70.6,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2012","2012",73.4,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2013","2013",71.5,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2014","2014",70.7,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2015","2015",75.2,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2016","2016",76.1,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2017","2017",76,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2018","2018",74.6,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2019","2019",73.2,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2020","2020",71.4,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2010","2010",30.7,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2011","2011",29.5,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2012","2012",31.7,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2013","2013",29.9,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2014","2014",32.2,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2015","2015",28.4,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2016","2016",29.9,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2017","2017",29.3,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2018","2018",31.7,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2019","2019",34.8,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","4","licenza di scuola media","2020","2020",34.7,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2010","2010",37.3,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2011","2011",35.2,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2012","2012",37.2,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2013","2013",38.6,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2014","2014",39.5,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2015","2015",36.5,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2016","2016",35.3,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2017","2017",37.6,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2018","2018",42.3,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2019","2019",43.1,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","7","diploma","2020","2020",45.1,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2010","2010",35.5,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2011","2011",35,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2012","2012",33.7,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2013","2013",34.7,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2014","2014",38,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2015","2015",33,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2016","2016",32.7,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2017","2017",29.8,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-64","45-64 anni","3","licenza di scuola elementare, nessun titolo di studio","2018","2018",30.6,,
